FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
A,Annual,MCO,Monaco,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6138,3.7023,3.7431,3.7944,3.9042,4.0462,4.1975,4.3216,4.528,4.773,5.0483,5.3093,5.5913,5.8657,6.1074,6.2903,6.5692,6.8244,6.9821,7.0635,7.1993,7.3375,7.4435,7.32,7.3844,7.3838,7.2252,7.1838,7.1431,6.9743,6.8828,6.3041
A,Annual,MDA,Moldova,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10885.6311,8606.4274,8050.1544,7797.0591,7844.009,7138.9197,5597.469,5013.9795,4783.1648,5467.7878,5546.7226,5855.4638,5941.5235,5790.4857,5796.7016,5816.4892,5679.0595,5412.147,5685.3368,5216.2787,5248.5533,5348.4643,5473.8304,5274.8918,5563.3279,5741.9965,5877.9654,5755.034,5590.7383,5799.5274
A,Annual,MDG,Madagascar,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,15626.2137,16620.4136,16626.6643,16703.8429,17092.4478,18877.3135,19121.4217,19425.7256,18777.4805,27284.1417,26334.0644,26954.3905,27297.9161,27650.1098,28025.0984,27979.1109,28762.2703,30041.3827,30070.4946,30694.4603,30811.511,30843.4549,30770.9868,30741.6095,30615.7745,30702.297,30252.4184,30329.111,30497.2537,56399.3812,56355.4481,56618.0476,56988.9432,56603.2003,56820.3448,56929.0427,56599.0175,57427.0059,57095.3238,56159.8949,51915.956,50009.8684,52120.2664,50638.5143,54755.5588,53439.2516,54735.8283,53474.629,54494.6976,54614.4637,39799.7683,40171.0035,38935.7104,39658.3887,39859.6772,38663.1597,37652.2449,36383.8852,37293.0155,37731.8688,37186.4127
A,Annual,MDV,Maldives,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,0.0,0.0,0.0265,0.0265,0.0265,0.0265,0.0293,0.0028,0.0028,0.0265,0.0,0.0,0.053,0.0558,0.1353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.6733,83.7876,99.7523,91.1218,94.6881,99.3759,102.9177,116.6245,120.8727,147.5941,142.2261,150.5568,173.5087,159.0809,184.7303,179.7676,222.2887,203.8132,218.1764,231.6085,239.0739,248.7824,263.1479,265.5654,298.6312,281.9766,336.8137,361.717,401.9713,430.5147,383.1564,309.3033
A,Annual,MEX,Mexico,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,46155.1638,47634.5238,49813.9933,52193.6612,54529.0844,57545.4077,59172.9512,60495.5171,61728.929,75279.159,74313.4478,74908.1217,75554.1742,78001.5388,82109.4421,87469.1268,89068.781,90170.5266,91282.137,95308.1722,100098.9992,102814.4281,103877.5659,105144.0274,108505.1569,109953.2632,108908.4319,107969.5428,111789.9399,197050.8126,198244.8971,198648.7912,202014.4986,204937.0223,201725.0247,202922.7098,206348.2554,215736.0992,209499.7052,213566.6479,204770.594,205628.9392,210252.7657,206493.3338,211091.767,212594.5628,222436.6527,226212.6691,229841.8492,226722.8488,233783.7549,231750.2298,234660.092,234231.1256,236106.4763,243682.3327,245241.7425,242102.429,243162.0624,233710.0415,239538.9996
A,Annual,MHL,Marshall Islands,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7313,15.7108,16.0152,16.1907,16.3953,16.6688,16.9776,20.942,17.5072,17.1861,17.6349,18.5791,18.9243,19.8878,19.9545,21.496,24.9815,24.4726,24.2211,24.8185,26.0223,25.9378,25.6619,25.2458,26.0175,25.4993,25.9086,25.6075,25.548,25.5928,25.4873
A,Annual,MKD,North Macedonia,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3154.7424,3220.9292,3874.6636,3523.2639,3631.9207,3345.9911,3327.4953,3116.256,3234.8776,3256.7698,3125.4066,3101.8904,3544.0595,3437.8683,3518.6586,3707.1565,3787.24,3502.2881,3421.3126,3506.2707,3327.8562,3304.8723,3399.7185,3509.1564,3515.9364,3635.8756,3522.0362,3530.3023,3549.2161,3542.8993
A,Annual,MLI,Mali,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,7574.9889,8108.8376,8286.755,8961.3388,9749.0698,9976.5151,10291.7539,10113.6434,10954.7638,10938.1873,11153.1414,9650.2903,8864.4412,7972.0177,8701.9512,9054.8192,9208.1834,9759.1985,10643.0131,12012.0551,12640.675,13190.8451,11515.3155,10256.7198,9382.5282,9678.5367,9783.0346,10316.13,10546.1786,16736.8761,16701.4923,16756.6182,16928.1205,17193.5981,17570.8109,19256.4505,19509.7777,21362.4351,22275.2307,22700.6406,25148.1413,25716.1431,26383.7465,28649.7389,29412.405,29458.7577,30385.4322,31787.3193,31581.9275,33090.6405,29590.8492,30409.8187,31305.336,32102.6956,33298.4824,36112.828,36691.324,37775.141,39500.0162,41423.8885,42491.0163
A,Annual,MLT,Malta,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,58.6238,57.3043,54.0391,56.7941,55.4087,63.5043,66.5702,69.5998,72.4333,69.1762,71.8859,69.2999,69.7181,69.9916,72.5079,83.958,89.4502,86.3276,80.8089,76.1854,69.8886,76.1545,8601.9283,11077.0452,10594.1773,10049.5787,9812.3006,8652.9453,9769.5197,410.7955,411.1582,429.1009,450.9012,471.6653,485.2635,473.662,509.2411,475.4903,488.3584,465.8397,502.3759,495.8869,534.3478,547.3411,505.6626,572.7892,582.7255,618.7689,595.7086,644.7653,642.7648,685.6738,659.8041,674.8352,687.3094,690.2709,651.1637,638.1869,642.0718,626.3034,629.7072
A,Annual,MMR,Myanmar,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,31986.5198,33929.857,35814.5725,37406.9734,37459.6719,35539.3349,37108.1617,38159.8863,37944.1396,38916.8586,39230.8399,38548.5488,40863.6743,40951.3827,41972.6225,41744.5651,41963.5463,43333.0268,41598.8363,44014.7434,45164.2355,44946.1369,45853.1926,46076.2238,47007.4475,47021.8925,46435.4963,47095.823,45658.7307,202645.6495,202083.531,204801.2708,207417.4908,209373.3782,211501.1659,207654.3056,205708.2822,210174.5545,214405.8605,211594.7531,191970.7024,192018.8389,202635.2211,214019.9673,206323.5921,211318.965,220111.3236,211055.636,219569.0088,225497.121,195885.1102,199209.0042,201463.7655,205878.1878,210116.8788,201490.1674,205499.0065,189077.7571,187940.8121,193499.4672,184631.8921
A,Annual,MNE,Montenegro,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.3054,1161.7256,1181.4244,1015.7501,1079.7951,1177.3055,1158.8542,1016.9032,1088.1382,1133.9373,1080.911,1146.1858,1075.7809,1088.5,1054.91,1085.1153
A,Annual,MNG,Mongolia,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,11055.0769,9813.4274,9975.6178,10574.3969,10869.8211,11295.709,10919.3767,10754.0874,10220.8076,19796.2775,20287.6912,20363.2088,20505.8672,20609.1956,21039.7852,21186.3758,20993.5981,20751.5504,21143.9822,21166.8673,20854.0485,20979.8687,21195.4769,20882.6059,20674.74,20704.5647,20890.1558,20984.9767,21189.0353,42651.2926,43552.0784,43360.9906,43252.8199,42935.3999,44109.2379,44927.3008,45840.1663,46538.1755,47034.9038,47474.0677,44719.5911,42279.0723,42331.8233,41913.5939,43419.0929,44961.5681,47131.1568,47302.9219,47751.1161,44288.4806,45593.901,47645.004,49076.8816,51942.4725,53957.5383,55446.4152,57091.7317,57115.5969,59209.9761,58052.7936,58873.8635
A,Annual,MNP,Northern Mariana Islands,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.6336,164.9593,164.8271,163.4399,163.8016,163.5817,164.7403,169.593,166.0128,163.1118,162.1887,162.6866,162.908,163.2897,163.529,163.7021,165.4028,164.7585,165.2779,170.0762,176.2669,170.0204,166.4367,166.0717,169.957,931.846,935.8613,933.6342,933.3436,926.9078,929.8726
A,Annual,MOZ,Mozambique,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,1792.6154,1866.8579,1888.8691,1979.0106,2057.1575,2127.9676,2139.9214,2220.8193,2275.6596,2344.2053,2496.4711,2412.8375,2583.1355,2620.7834,2579.4968,2422.4073,2491.8485,2556.2172,2572.129,2650.2791,2717.0612,21210.1623,20664.9291,20347.8056,20069.605,19521.2571,19129.6328,18894.9223,18619.4739,69604.1253,70068.5466,70492.5973,70905.2358,71118.1825,71339.4603,66433.5065,64920.1316,67493.1557,66297.9297,64608.4593,71735.2108,72695.5794,74052.8811,72884.1756,75976.0967,74981.1615,76877.7729,78582.8866,75525.1817,79135.5471,73115.3679,75352.0494,76133.4796,75907.608,74958.7655,83113.2021,82092.6641,83673.1862,81974.915,81340.2617,81151.158
A,Annual,MRT,Mauritania,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,5261.1003,5374.968,5496.3168,5612.6095,5757.94,5893.9346,6062.2969,6254.3116,5467.0994,5469.6417,5313.9141,4840.1231,4730.0316,4014.7426,4128.8972,4323.1175,4487.3165,4550.5635,4627.1871,4716.2925,5032.6234,5165.4025,4626.6962,4369.6023,4660.8185,4784.8521,4914.3766,5112.9891,5334.2198,7014.4507,7239.4432,7068.656,7241.7094,7125.7253,7161.8362,7682.8864,8030.5091,8362.8667,8908.3918,9357.4696,9476.8612,9498.3069,9667.6864,9628.6799,9723.1023,10004.9965,9953.8399,9132.578,9719.0892,10110.6758,10214.6645,10521.7594,10757.7017,11002.146,11349.3712,11373.6952,11544.5568,11595.963,11904.5161,11938.0122,12250.8731
A,Annual,MSR,Montserrat,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,0.0252,0.0456,0.0377,0.0367,0.0382,0.0363,0.5324,1.3777,0.9765,1.451,0.8076,1.3785,1.3891,1.2483,1.1074,1.3898,1.5352,1.2851,1.358,1.2503,24.7376,24.5366,24.6912,24.5955,25.0259,25.2484,25.4075,25.1133,24.8977,25.6585,25.4028,2.6652,4.9495,4.0511,5.4281,4.1912,4.4261,4.959,4.6325,4.9159,7.2333,5.4491,5.3842,5.6837,5.154,5.1327,3.0913,3.3397,3.5229,2.9966,3.0726,3.776
A,Annual,MTQ,Martinique,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,168.2059,142.8402,145.4619,134.9096,124.1382,130.6985,146.0972,148.3662,146.7841,140.8253,150.414,154.8157,154.8743,154.2972,146.4894,153.54,153.0726,163.0893,161.0351,174.2144,173.9779,160.3641,149.1881,142.4253,145.1997,144.2748,141.7498,135.1764,138.189,212.2794,205.3135,207.9866,192.6707,176.4592,174.742,184.4198,180.6707,190.77,174.5952,171.3014,190.9905,154.2189,149.8992,150.4592,141.7628,148.707,92.469,94.6936,96.6025,93.6989,98.9158,100.4253,102.1498,103.3384,104.7959,106.0853,107.3016,108.9321,110.365,111.9569,110.8193
A,Annual,MUS,Mauritius,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,138.7397,145.9171,145.668,144.1693,139.7688,136.4833,142.1588,140.6013,142.8007,9310.1573,9501.3159,9647.2649,9403.7572,9563.1755,9416.0906,9460.7887,9470.7686,9458.1224,9460.7633,9472.1337,9463.1417,9465.4659,9471.7572,9474.1198,9479.6072,9481.3792,9499.4644,9494.8139,9500.4518,461.0963,486.5145,490.2388,497.718,511.3193,544.2931,579.5107,583.4145,590.2331,632.7388,652.1849,776.5439,736.9491,716.3569,722.0314,669.1546,717.1189,1125.2118,1232.331,1279.6488,1337.2735,1299.5489,1366.5865,1402.0544,1486.1533,1483.2807,1541.5318,1630.0525,1661.4667,1722.1122,1707.5515,1796.6052
A,Annual,MWI,Malawi,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,862.3182,847.9964,857.6322,900.9102,951.0187,978.8554,1050.1866,1091.7161,1135.4985,10522.916,10569.4392,10679.5733,10728.644,10801.2347,10847.4276,10991.0614,11000.7413,11092.7396,11086.641,11108.6244,11234.0925,11266.7748,11271.9148,11358.2995,11429.2242,11473.8832,11583.118,11291.039,11297.5471,10975.2439,11083.2762,11088.606,11109.0265,10721.7851,10921.2329,10944.6221,10857.0433,11051.4237,11026.0755,11071.2243,11074.3095,11414.7444,11855.5772,11699.9803,12095.0787,11981.8995,12411.2106,12955.8954,12842.2641,13899.8417,13814.5755,14240.2152,14331.4955,14867.3792,15213.8853,15541.1715,15582.3243,16923.8241,17931.5981,19255.7824,19286.4392
A,Annual,MYS,Malaysia,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,4592.9802,4777.9899,4825.1733,4901.3644,5082.9852,5087.1745,5217.8055,5459.1529,5658.4907,15249.7928,15420.7985,15680.1433,15786.5007,15570.8672,15830.6698,15904.8824,15953.4689,15510.5428,16516.1219,16537.8635,16473.9281,16396.4044,16505.0075,16620.4138,16795.7599,16648.4871,16929.8914,17120.9245,17446.9846,93349.7656,93557.8933,94313.6044,95058.3697,96253.4229,96503.2137,94071.7022,95966.2329,127323.7691,95361.9752,97008.1978,83949.9342,94075.2039,93885.9976,104740.9721,110166.4334,98888.3464,109696.651,106789.7003,122186.9454,122355.1604,86576.5034,83499.2589,88694.7607,106479.0202,90379.4255,124269.99,116815.8919,122854.6059,125511.932,117301.9029,123011.5057
A,Annual,MYT,Mayotte,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0106,73.3504,75.029,74.973,75.2812,75.2926,75.3209,75.9099,77.0929,77.5482,77.5735,37.9324,38.856,39.9957,40.6311,43.1579,44.325,45.6833,46.8581,47.504,46.3402,24.3939,24.8126,25.243,25.6869,26.1277,26.2057,26.6324,27.0573,27.4858,27.9127,28.3415
A,Annual,NAC,North America,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,367797.5663,377287.7543,386903.5141,392724.1991,395891.8569,394325.9831,399582.8584,401468.7678,401889.4547,485113.2466,499118.4662,505323.0364,522405.5623,530402.1427,545423.1697,542710.2707,543254.4232,536679.0422,539290.6463,543975.0008,552198.5562,559726.4266,553325.7622,555035.5494,529931.741,534154.2663,521291.1672,521310.8155,518838.4861,1178674.8118,1187573.2051,1199231.6109,1198675.2882,1215113.3956,1286482.0183,1310043.9252,1341554.0621,1333519.1008,1325920.9729,1342624.1187,1295694.8545,1263712.5879,1272685.6264,1284840.551,1294588.238,1304201.079,1317173.9978,1303351.7182,1271229.2642,1290368.997,1254844.7149,1229764.7101,1263370.2771,1269335.3291,1261031.2455,1337426.7872,1333385.9984,1348730.8731,1332293.9999,1319716.9145,1344780.9496
A,Annual,NAM,Namibia,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,3910.3473,4181.5401,4243.4948,4255.7948,4281.2366,4338.3772,4342.8004,4399.363,4467.6915,4528.9849,4597.5583,4662.7714,4725.5575,5136.2799,3864.7806,3773.5939,4362.3821,4379.4239,4584.0974,4805.4599,3951.4078,3538.3058,3384.2704,3499.7281,3501.1995,3713.9353,3538.852,3766.4765,3917.7153,18491.6331,19002.1655,18897.1359,18608.9089,18646.0869,18697.0125,18504.3602,18213.9856,18826.8945,18798.9229,19638.0966,19127.7109,18183.5224,18668.8399,19107.3829,19838.4753,21205.3225,20414.1684,18686.9531,21720.0673,21009.04,25949.782,27423.9045,19749.4935,19206.2353,19156.4412,19812.2264,19898.3697,18940.0497,17950.0415,21152.8801,21531.3858
A,Annual,NCL,New Caledonia,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,250.9789,255.602,273.666,247.2027,268.5547,289.5961,296.5305,302.5538,308.6357,308.081,308.2874,296.378,312.2835,285.7843,298.4131,297.0877,303.6513,325.3441,314.0766,293.3045,293.2664,273.161,329.3663,327.2286,330.3199,337.6385,351.8602,366.6556,331.1498,438.4468,443.8804,438.7579,425.1559,403.6832,414.9384,415.4445,415.1172,369.9842,414.6472,412.691,395.8216,444.7397,443.4453,459.4856,453.9153,416.3198,435.4392,424.0516,420.0765,427.7702,478.2427,458.9989,487.7202,478.0976,476.4664,468.9021,464.0821,467.6036,492.9263,469.9336,471.8897
A,Annual,NER,Niger,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,7292.2064,7669.0464,7856.338,8645.4113,9163.1049,9629.6071,10088.1865,10570.6821,10706.2502,20327.9388,20710.3181,20909.9225,17898.3663,18031.7099,18662.4258,19490.784,20606.6345,21034.0905,21509.6727,22038.5737,22612.0356,23182.218,23812.6072,19462.5549,17824.0392,17886.7434,18207.8466,18608.3729,18967.2378,17183.2724,17623.6159,18093.1434,18582.7443,19049.5395,19595.3708,20212.991,20753.127,21336.1567,21953.3467,22629.9077,19015.1889,19664.265,20543.0717,21318.3108,22154.9751,22912.8869,23869.5594,24868.31,25837.1596,25443.3314,26274.6329,27534.9693,28759.0001,30102.5234,31216.3084,32680.7014,34091.6606,35703.827,37247.3588,39011.2334,40629.1738
A,Annual,NFK,Norfolk Island (Aus.),FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0159,0.0287,0.03,0.0279,0.0161,0.0192,0.0344,0.0489,0.0518,0.0586,0.0541,0.0618,0.0426,0.0412,0.0333,0.0251,0.0245,0.0188,0.0202,0.017,0.0414,0.0359,0.0635,0.0404,0.0521,0.0286,0.032,0.0286,0.0314,0.0317,0.0342,0.0352
A,Annual,NGA,Nigeria,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,10989.6094,11640.0974,11977.5721,12591.6769,13216.8417,13333.9089,14252.8197,14822.6992,15839.1161,16329.8451,17031.9835,17310.1954,18758.1033,19075.5214,19686.3089,20500.9577,21338.592,22285.1363,23534.1824,24952.7347,25597.701,26535.2249,27343.7417,28197.4349,29015.1554,31041.2983,32340.3864,34456.9121,37860.5894,114237.6749,116718.5615,117909.0639,118850.2463,119858.1728,121230.2914,131428.2361,134215.8712,137918.1031,138778.4675,140598.0963,133872.7037,135636.0013,138658.404,140490.0928,145041.476,145670.7934,145409.2988,147095.1807,145738.6533,152149.4334,157777.1257,157714.6511,165226.6348,171398.9979,175834.1697,187630.2914,194968.9364,199289.5669,207037.4762,211492.1464,217993.4321
A,Annual,NIC,Nicaragua,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,3524.8424,3678.0187,3869.4063,4030.6321,4219.2043,4431.9307,4662.534,4967.7242,5270.8063,14903.5031,14457.3516,14437.5378,14731.902,15021.34,15222.0801,15593.4512,16001.5852,15998.4412,15364.0954,14772.6218,14953.2631,15032.6154,14657.5944,15089.442,15227.0011,14755.6077,14130.9427,14712.7236,15791.0776,28931.6593,27466.7562,28133.0633,28820.7363,28865.1585,28006.5625,27821.2265,28495.1591,28882.8591,29413.2872,29729.1277,33908.9341,34215.1003,34972.0394,34383.9942,35215.7301,35059.8923,35252.5733,35297.1039,35451.8919,35804.0171,24520.318,24892.7668,25419.1823,26073.9304,26531.63,35266.8485,35067.9928,35454.1681,35931.5407,36528.0415,36525.676
A,Annual,NIU,Niue,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,0.9708,1.038,1.0744,1.1276,1.2898,1.3066,1.3639,1.5164,1.8143,1.7074,1.9159,1.9312,2.6151,2.5731,2.6276,2.6933,2.7829,2.3549,2.3633,2.0206,2.0321,2.0321,2.0517,1.958,1.8447,1.7538,1.5931,1.491,1.3624,4.3086,4.3378,4.3527,4.3809,4.4916,4.4888,4.5225,4.5303,4.5522,4.582,4.6144,3.8031,3.8321,3.8589,3.8043,3.812,3.7766,3.6895,4.2098,3.8587,3.8024,2.1986,2.2492,2.2382,2.2529,2.3262,2.3861,2.4084,2.426,2.5076,2.4144,2.4801
A,Annual,NLD,Netherlands,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,14992.8482,15849.436,15550.4,15262.7106,15940.6843,16723.1688,17113.3635,17513.7059,17055.555,30938.6274,31365.2199,33602.0454,35592.7687,37689.1156,38358.0707,38276.0911,38024.9195,39183.5527,40657.9841,41332.3956,42098.5429,41219.5639,41702.4244,42072.9737,41686.8973,41363.7158,41168.4195,40074.6223,40323.246,71857.657,73753.4433,72886.4881,73889.5315,73540.1698,74338.3605,74748.8158,72052.6947,71293.1153,71295.4893,70991.1224,71099.9439,69441.5376,69136.3312,68808.5483,68810.7393,66965.6542,67165.5123,67446.3949,66126.4208,68024.0917,65739.9846,66083.6585,65158.9942,65031.1748,66699.4216,66088.7884,63086.8609,62214.5845,60864.4238,59655.2664,60126.0644
A,Annual,NOR,Norway,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,5299.6412,5269.2402,5120.9457,5054.9516,4916.4196,4869.1365,4727.557,4711.0182,4569.455,14339.2989,14171.3211,14101.8959,14359.246,14251.1988,14095.5068,14153.8541,14352.5431,14427.9626,14512.1172,14459.5597,14908.4772,14911.7333,14836.42,14853.3756,14837.5518,14775.6116,14728.2958,14661.2719,14689.3351,14927.5052,15373.9751,15219.7501,14823.7397,15111.25,15055.1137,15572.9549,15511.1862,15689.7499,15645.8739,15242.1564,15460.5583,16232.2656,16679.288,16695.4562,16428.2178,16492.4989,16492.7434,16409.7755,16569.6543,15997.5908,15980.191,15869.8067,15950.9609,15844.5079,15942.3831,14868.9856,14937.6766,15022.9122,14953.7603,14967.0519,15063.1444
A,Annual,NPL,Nepal,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,11872.3626,11953.42,12187.4605,12252.0508,12377.7596,12302.398,12673.1741,12882.8572,13085.5353,22876.3715,22762.8669,23083.2831,23692.7555,23924.0687,24434.9418,24731.6214,25193.2331,25743.6696,25863.497,26548.7181,26697.9852,26437.2586,27005.0586,27277.2218,27384.2417,27380.8932,27787.2359,28007.4371,28108.7287,24669.4274,24696.9575,24328.2761,24939.0341,25463.7397,26366.2421,26252.1391,26439.6439,27133.9371,27580.2986,27815.1346,28017.6308,27864.5131,28971.4827,29276.7485,29582.3692,29732.8291,29612.4982,30886.6328,32041.6045,32631.2469,32901.5118,33961.7565,34326.7837,34688.9793,33397.4867,36771.999,35775.1044,36166.0148,37482.9803,36747.2209,37900.9892
